0.7238285949480858 -9.86620817018849 3
-7.473656517929127 -5.314403235231993 1
-9.809874090830974 -6.2197791710113925 0
1.5155521390951965 -8.0611271018005 3
0.08275875205134797 -7.413742422858786 2
-0.6060031827367497 -8.512214893518248 2
-4.749516772506359 -4.787472747199018 1
2.523095280806187 1.3877502105813906 4
1.185568251332676 -0.43951923473339827 4
-3.920724283653909 -4.9923962625532115 1
1.6044858012024474 -8.461251500118856 3
-8.78924316990499 -3.9220587163172747 0
1.1024555666613687 -0.09321242816799477 4
-1.5373723596149058 -7.9944892970548 2
-0.4712545681769069 -10.076898158002713 3
-6.985837362157318 -3.4636427627653883 1
-1.1201837879836587 -8.827016929462 2
2.0071111799579988e-05 -8.98628768071166 3
5.076366254280412 0.9297274689149696 4
0.9324308619242406 -7.8765108493809635 3
-8.987783635784734 -5.824088550887647 0
-6.301912429499489 -5.094425904628529 1
-9.908181152136727 -6.644358424674014 0
-0.799791063650286 -6.831752833006451 2
-5.372016737723618 -6.723328312896591 1
-9.074634702028902 -5.457005461396778 0
1.340924226275869 -10.224572964572866 3
-9.6642619664258 -5.539218083376879 0
-7.059840534300527 -5.646312345979885 1
0.6066105639511734 -8.331675357500439 3
2.2523934189412085 -8.005216987237452 3
-12.196009033171281 -4.9631490972431145 0
0.8636835777609367 -8.97527874347827 3
3.879706066670365 0.07484816237324503 4
-5.520466311229744 -4.9548030797864495 1
-10.204199859818084 -7.8924897815632065 0
-1.7913693239021935 -8.659971527533619 2
0.35401713957678643 -8.836632540586608 3
-6.141415555131466 -5.931056520744183 0
0.14927151134406302 -8.561628773513503 3
1.5569236042734227 -8.611670050769975 3
-8.951494597953243 -4.672280965839853 0
-10.113966395654272 -4.640126899077235 0
-0.7129346036636784 -9.457280816663033 2
0.6769786356873557 -10.863330398520322 3
0.0543122640888517 -8.2813761361452 2
-1.2841502502742488 -7.511571744047917 2
0.5915239321135155 -7.3195386829759475 3
-9.13186439547616 -4.731792254310536 0
1.8295988582681724 1.2378860866514152 4
-4.916554957442714 -4.766845107079714 1
3.923720384724056 -9.93067043126775 3
-0.9678249840528445 -7.887937416152807 2
-4.797995606104585 -5.6455886209541 1
0.10960809857020437 -8.777662384151416 3
-0.360149108319354 -8.58003120794635 2
-7.204484841570607 -5.5981253065731975 1
-9.862710007021015 -5.166583198212507 0
-2.4066121838979297 -7.636424415806443 2
0.9103024487542696 -9.873147590697911 3
2.602033402988165 -1.7943662879341014 4
-4.394754477182904 -3.9666447991691847 1
-3.959732141783376 -4.761934504969229 1
-6.28377118477472 -4.415225774747701 1
2.5514838699792874 0.8468550439557369 4
0.039452132758344804 -8.869734380794576 3
-6.663510494404947 -7.521620803559795 1
4.952344639816063 0.12817934128806419 4
-2.0198499529607887 -8.601813945649315 3
-4.396675855610504 -4.495991054928007 1
2.836224686120862 -0.4169225062374282 4
-1.5236939969400671 -8.02392094560581 2
-3.4375676815546723 -3.6216032533112257 1
-9.396442148773268 -8.060815329983624 0
0.7850692454271464 -6.526953710692071 2
3.173798597638743 0.8545832444133653 4
-0.5614353087175527 -9.934136443366057 2
3.6568107004384753 -0.4351689609292796 4
-0.7600511661343916 -6.960869548563927 2
2.1404817295905105 0.20254391196906138 4
3.4733372865609184 -1.8136288791014314 4
-0.06442049375427272 -10.110508048282545 3
-6.02364679499939 -5.063468137132938 1
-0.00849146484964347 -7.771395842008475 2
-0.37583910862180514 -7.424751781712398 3
-10.435617288058696 -5.4764493368101235 0
2.7293629697420965 -0.515224523273475 4
1.6279744658895292 -0.6594417173025632 4
-8.210603371230484 -7.2399850643832995 0
2.5499811720997427 -1.0406852058510692 4
-6.754992622393289 -6.137226405390244 1
-1.3324767273333118 -8.414885516705475 2
1.0053947550745563 -9.14031438927827 2
-0.06328753922414476 -9.06541665460805 3
2.2972429465400754 1.7293191479501206 4
1.585216127993041 0.7467874701268218 4
-8.801827265651063 -6.090156735085607 0
0.08259758016406105 -8.294127951013996 3
-8.823616806700276 -4.841840236460535 0
-7.9858822876367785 -5.579888380019369 0
1.8989341074251231 -9.684597946843816 3
-6.084506486373389 -5.289837982142184 1
-5.97596837636157 -4.721177432409295 1
-0.2982109303474511 -6.893518412274608 2
3.249390766855008 0.5883444357557347 4
-5.102454955227031 -4.060636673553015 1
2.8751412697678296 0.98392592977721 4
2.1167908386131575 -9.807386335625734 3
1.5083507556446372 -8.96592827711216 3
2.3608027169710497 0.28693845438704796 4
1.2916459437531982 -7.691436069827995 3
0.3327742059106398 -8.176817399120742 2
1.3610269947534521 -9.551434242242467 3
